symbol,year,month,quarter,open,high,low,close,percent_change,volume,trading_days,avg_daily_volume,up_days,down_days,unchanged_days,range,volatility,avg_true_range,avg_daily_range,highest_day,lowest_day,vpoc,vah,val
HINDALCO,2026,,2,909.0,1176.0,884.8,956.6,5.236523652365239,385347421.0,60,6422457.016666667,32,27,0,291.20000000000005,0.2805442288285208,29.263333333333353,26.526666666666674,2026-05-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,1037.6799999999998,1082.816,954.688
DCW,2026,,2,39.45,53.5,38.64,47.44,20.25348542458807,106924156.0,60,1782069.2666666666,33,26,0,14.86,0.31609175027475445,2.0113333333333334,1.9128333333333332,2026-05-06T00:00:00+05:30,2026-04-01T00:00:00+05:30,47.4817,51.7168,46.2186
TMCV,2026,,2,414.5,449.9,357.05,422.95,2.038600723763568,641021992.0,60,10683699.866666667,26,33,0,92.84999999999997,0.23024228961099333,15.605833333333328,14.539166666666665,2026-04-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,386.29775,422.9735,361.6925
MARUTI,2026,,2,12900.0,14201.0,12239.0,14115.0,9.41860465116279,30445849.0,60,507430.81666666665,32,27,0,1962.0,0.14788368794682621,340.7,309.9,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,13426.01,13651.64,12964.94
BHARATFORG,2026,,2,1710.0,2238.0,1610.2,2144.1,25.385964912280695,85148296.0,60,1419138.2666666666,36,23,0,627.8,0.32752105480073795,61.18833333333335,58.94666666666667,2026-06-29T00:00:00+05:30,2026-04-07T00:00:00+05:30,1914.683,2074.772,1811.096
AUBANK,2026,,2,859.65,1079.55,831.65,1037.05,20.63630547315768,131118648.0,60,2185310.8,31,28,0,247.89999999999998,0.24888038130201215,28.57666666666667,27.345000000000006,2026-04-24T00:00:00+05:30,2026-04-02T00:00:00+05:30,1036.1675,1057.239,972.953
ABCAPITAL,2026,,2,303.0,399.35,287.7,391.95,29.356435643564353,280959171.0,60,4682652.85,32,27,0,111.65000000000003,0.31657892498322365,11.524999999999995,10.564166666666669,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,346.31624999999997,372.554,335.7095
SWSOLAR,2026,,2,154.3,260.8,153.7,244.4,58.39274141283214,261903412.0,60,4365056.866666666,33,26,0,107.10000000000002,0.5238286609110184,9.853166666666668,9.462666666666667,2026-06-23T00:00:00+05:30,2026-04-01T00:00:00+05:30,216.3535,227.599,190.114
LODHA,2026,,2,692.0,974.9,650.8,955.25,38.04190751445087,165932604.0,60,2765543.4,36,23,0,324.1,0.36841895862817653,33.06416666666668,30.618333333333336,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,879.2905,968.4179999999999,851.742
HEXAGON,2026,,2,48.25,67.9,48.1,63.41,31.41968911917098,41728261.0,12,3477355.0833333335,7,4,0,19.800000000000004,0.36005455372026074,3.7450000000000006,3.159166666666667,2026-06-29T00:00:00+05:30,2026-06-12T00:00:00+05:30,50.575,59.188,48.1
